subject	session	run	trial_nr	n	response
32	1	3	16	37.0	24.0
32	1	3	17	11.0	12.0
32	1	3	18	21.0	18.0
32	1	3	19	23.0	21.0
32	1	3	20	19.0	23.0
32	1	3	21	39.0	27.0
32	1	3	22	14.0	20.0
32	1	3	23	20.0	21.0
32	1	3	24	10.0	12.0
32	1	3	25	39.0	27.0
32	1	3	26	12.0	16.0
32	1	3	27	16.0	17.0
32	1	3	28	10.0	10.0
32	1	3	29	39.0	23.0
32	1	3	30	38.0	28.0
32	1	4	1	29.0	22.0
32	1	4	2	18.0	20.0
32	1	4	3	24.0	24.0
32	1	4	4	33.0	28.0
32	1	4	5	28.0	25.0
32	1	4	6	36.0	26.0
32	1	4	7	12.0	12.0
32	1	4	8	22.0	20.0
32	1	4	9	20.0	20.0
32	1	4	10	28.0	21.0
32	1	4	11	25.0	24.0
32	1	4	12	18.0	18.0
32	1	4	13	26.0	21.0
32	1	4	14	15.0	18.0
32	1	4	15	21.0	20.0
32	1	4	16	26.0	24.0
32	1	4	17	32.0	27.0
32	1	4	18	38.0	27.0
32	1	4	19	17.0	23.0
32	1	4	20	20.0	20.0
32	1	4	21	16.0	18.0
32	1	4	22	37.0	28.0
32	1	4	23	36.0	26.0
32	1	4	24	20.0	22.0
32	1	4	25	24.0	22.0
32	1	4	26	13.0	19.0
32	1	4	28	34.0	25.0
32	1	4	29	29.0	27.0
32	1	4	30	14.0	16.0
32	2	5	1	16.0	20.0
32	2	5	2	11.0	17.0
32	2	5	3	23.0	25.0
32	2	5	4	24.0	31.0
32	2	5	5	18.0	20.0
32	2	5	6	40.0	34.0
32	2	5	7	34.0	35.0
32	2	5	8	22.0	22.0
32	2	5	9	39.0	32.0
32	2	5	10	12.0	16.0
32	2	5	11	13.0	12.0
32	2	5	12	31.0	28.0
32	2	5	13	13.0	17.0
32	2	5	14	15.0	16.0
32	2	5	15	24.0	21.0
32	2	5	16	36.0	31.0
32	2	5	17	14.0	23.0
32	2	5	18	39.0	37.0
32	2	5	19	12.0	16.0
32	2	5	20	10.0	10.0
32	2	5	21	40.0	28.0
32	2	5	22	18.0	25.0
32	2	5	23	12.0	18.0
32	2	5	24	37.0	28.0
32	2	5	25	24.0	30.0
32	2	5	26	37.0	35.0
32	2	5	27	25.0	29.0
32	2	5	28	19.0	26.0
32	2	5	29	32.0	31.0
32	2	5	30	39.0	31.0
32	2	6	1	31.0	26.0
32	2	6	2	29.0	27.0
32	2	6	3	24.0	22.0
32	2	6	4	20.0	24.0
32	2	6	5	28.0	26.0
32	2	6	6	23.0	27.0
32	2	6	7	11.0	12.0
32	2	6	8	32.0	28.0
32	2	6	9	28.0	28.0
32	2	6	10	27.0	26.0
32	2	6	11	40.0	32.0
32	2	6	12	28.0	26.0
32	2	6	13	16.0	21.0
32	2	6	14	40.0	36.0
32	2	6	15	29.0	25.0
32	2	6	16	10.0	12.0
32	2	6	17	25.0	27.0
32	2	6	18	36.0	36.0
32	2	6	19	14.0	14.0
32	2	6	20	22.0	23.0
32	2	6	21	18.0	23.0
32	2	6	22	32.0	31.0
32	2	6	23	37.0	32.0
32	2	6	24	11.0	14.0
32	2	6	25	24.0	24.0
32	2	6	26	17.0	22.0
32	2	6	27	36.0	30.0
32	2	6	28	14.0	17.0
32	2	6	29	15.0	18.0
32	2	6	30	11.0	10.0
32	2	7	1	39.0	36.0
32	2	7	2	13.0	17.0
32	2	7	3	20.0	21.0
32	2	7	4	24.0	24.0
32	2	7	5	19.0	24.0
32	2	7	6	26.0	29.0
32	2	7	7	38.0	31.0
32	2	7	8	16.0	21.0
32	2	7	9	39.0	32.0
32	2	7	10	11.0	13.0
32	2	7	11	40.0	30.0
32	2	7	12	14.0	22.0
32	2	7	13	18.0	21.0
32	2	7	14	14.0	19.0
32	2	7	15	10.0	14.0
32	2	7	16	15.0	17.0
32	2	7	17	19.0	21.0
32	2	7	18	22.0	24.0
32	2	7	19	38.0	33.0
32	2	7	20	21.0	24.0
32	2	7	21	21.0	22.0
32	2	7	22	30.0	31.0
32	2	7	23	17.0	19.0
32	2	7	24	30.0	28.0
32	2	7	25	33.0	31.0
32	2	7	26	19.0	23.0
32	2	7	27	23.0	24.0
32	2	7	28	29.0	29.0
32	2	7	29	17.0	20.0
32	2	7	30	36.0	32.0
32	2	8	1	27.0	26.0
32	2	8	2	16.0	27.0
32	2	8	3	31.0	30.0
32	2	8	4	40.0	36.0
32	2	8	5	26.0	28.0
32	2	8	6	29.0	28.0
32	2	8	7	10.0	16.0
32	2	8	8	21.0	19.0
32	2	8	9	33.0	28.0
32	2	8	10	23.0	29.0
32	2	8	11	24.0	25.0
32	2	8	12	19.0	26.0
32	2	8	13	22.0	26.0
32	2	8	14	27.0	27.0
32	2	8	15	14.0	20.0
32	2	8	16	35.0	30.0
32	2	8	17	30.0	27.0
32	2	8	18	40.0	31.0
32	2	8	19	35.0	32.0
32	2	8	20	11.0	11.0
32	2	8	21	12.0	12.0
32	2	8	22	39.0	26.0
32	2	8	23	36.0	31.0
32	2	8	24	20.0	26.0
32	2	8	25	20.0	27.0
32	2	8	26	21.0	23.0
32	2	8	27	18.0	24.0
32	2	8	28	12.0	13.0
32	2	8	29	22.0	23.0
32	2	8	30	10.0	17.0
33	1	5	1	26.0	20.0
33	1	5	2	26.0	19.0
33	1	5	3	29.0	23.0
33	1	5	4	35.0	29.0
33	1	5	5	12.0	12.0
33	1	5	6	25.0	16.0
33	1	5	7	19.0	16.0
33	1	5	8	25.0	25.0
33	1	5	9	37.0	36.0
33	1	5	10	19.0	21.0
33	1	5	11	18.0	19.0
33	1	5	12	29.0	27.0
33	1	5	13	26.0	26.0
33	1	5	14	26.0	32.0
33	1	5	15	28.0	34.0
33	1	5	16	36.0	33.0
33	1	5	17	17.0	14.0
33	1	5	18	19.0	26.0
33	1	5	19	38.0	38.0
33	1	5	20	34.0	36.0
33	1	5	21	32.0	28.0
33	1	5	22	25.0	29.0
33	1	5	23	32.0	35.0
33	1	5	24	27.0	26.0
33	1	5	25	38.0	32.0
33	1	5	26	18.0	14.0
33	1	5	27	18.0	16.0
33	1	5	28	35.0	31.0
33	1	5	29	36.0	37.0
33	1	5	30	16.0	17.0
33	1	6	1	34.0	34.0
33	1	6	2	39.0	36.0
33	1	6	3	26.0	32.0
33	1	6	4	14.0	13.0
33	1	6	5	35.0	29.0
33	1	6	6	26.0	23.0
33	1	6	7	16.0	19.0
33	1	6	8	31.0	19.0
33	1	6	9	14.0	12.0
33	1	6	10	23.0	15.0
33	1	6	11	33.0	24.0
33	1	6	12	19.0	18.0
33	1	6	13	17.0	23.0
33	1	6	14	24.0	26.0
33	1	6	15	17.0	17.0
33	1	6	16	11.0	10.0
33	1	6	17	11.0	13.0
33	1	6	18	16.0	15.0
33	1	6	19	16.0	16.0
33	1	6	20	29.0	27.0
33	1	6	21	36.0	33.0
33	1	6	22	29.0	37.0
33	1	6	23	18.0	17.0
33	1	6	24	14.0	13.0
33	1	6	25	30.0	23.0
33	1	6	26	39.0	36.0
33	1	6	27	22.0	22.0
33	1	6	28	23.0	21.0
33	1	6	29	37.0	29.0
33	1	6	30	34.0	32.0
33	1	7	1	10.0	10.0
33	1	7	2	33.0	27.0
33	1	7	3	32.0	30.0
33	1	7	4	35.0	32.0
33	1	7	5	33.0	26.0
33	1	7	6	24.0	21.0
33	1	7	7	31.0	24.0
33	1	7	8	16.0	28.0
33	1	7	9	27.0	30.0
33	1	7	10	13.0	12.0
33	1	7	11	17.0	17.0
33	1	7	12	32.0	22.0
33	1	7	13	27.0	27.0
33	1	7	14	28.0	30.0
33	1	7	15	30.0	32.0
33	1	7	16	16.0	14.0
33	1	7	17	39.0	26.0
33	1	7	18	14.0	16.0
33	1	7	19	16.0	19.0
33	1	7	20	25.0	25.0
33	1	7	21	32.0	38.0
33	1	7	22	36.0	32.0
33	1	7	23	14.0	13.0
33	1	7	24	22.0	22.0
33	1	7	25	39.0	34.0
33	1	7	26	35.0	38.0
33	1	7	27	20.0	14.0
33	1	7	28	28.0	24.0
33	1	7	29	10.0	10.0
33	1	7	30	25.0	27.0
33	1	8	1	36.0	34.0
33	1	8	2	34.0	32.0
33	1	8	3	24.0	28.0
33	1	8	4	16.0	12.0
33	1	8	5	19.0	17.0
33	1	8	6	13.0	10.0
33	1	8	7	23.0	22.0
33	1	8	8	15.0	17.0
33	1	8	9	34.0	29.0
33	1	8	10	40.0	27.0
33	1	8	11	18.0	14.0
33	1	8	12	40.0	31.0
33	1	8	13	31.0	28.0
33	1	8	14	32.0	25.0
33	1	8	15	27.0	18.0
33	1	8	16	34.0	22.0
33	1	8	17	11.0	10.0
33	1	8	18	35.0	29.0
33	1	8	19	17.0	17.0
33	1	8	20	37.0	24.0
33	1	8	21	29.0	22.0
33	1	8	22	19.0	17.0
33	1	8	23	21.0	19.0
33	1	8	24	12.0	14.0
33	1	8	25	28.0	26.0
33	1	8	26	31.0	31.0
33	1	8	27	15.0	18.0
33	1	8	28	33.0	25.0
33	1	8	29	25.0	27.0
33	1	8	30	15.0	14.0
33	2	1	1	19.0	22.0
33	2	1	2	32.0	32.0
33	2	1	3	17.0	16.0
33	2	1	4	17.0	18.0
33	2	1	5	10.0	10.0
33	2	1	6	30.0	36.0
33	2	1	7	13.0	14.0
33	2	1	8	33.0	36.0
33	2	1	9	39.0	35.0
33	2	1	10	25.0	21.0
33	2	1	11	39.0	39.0
33	2	1	12	27.0	30.0
33	2	1	14	18.0	14.0
33	2	1	15	17.0	21.0
33	2	1	16	40.0	38.0
33	2	1	17	31.0	29.0
33	2	1	18	21.0	17.0
33	2	1	19	40.0	33.0
33	2	1	20	15.0	13.0
33	2	1	21	32.0	25.0
33	2	1	23	15.0	12.0
33	2	1	24	40.0	34.0
33	2	1	25	40.0	30.0
33	2	1	26	35.0	32.0
33	2	1	27	27.0	29.0
33	2	1	28	26.0	28.0
33	2	1	29	38.0	32.0
33	2	1	30	37.0	36.0
33	2	2	1	28.0	21.0
33	2	2	2	21.0	18.0
33	2	2	3	26.0	25.0
33	2	2	4	15.0	13.0
33	2	2	5	16.0	15.0
33	2	2	6	20.0	18.0
33	2	2	7	40.0	33.0
33	2	2	8	34.0	33.0
33	2	2	10	31.0	24.0
33	2	2	11	38.0	28.0
33	2	2	12	12.0	10.0
33	2	2	13	13.0	11.0
33	2	2	14	36.0	27.0
33	2	2	15	18.0	14.0
33	2	2	16	18.0	14.0
33	2	2	17	23.0	22.0
33	2	2	18	14.0	11.0
33	2	2	19	12.0	12.0
33	2	2	20	18.0	18.0
33	2	2	21	18.0	17.0
33	2	2	22	24.0	25.0
33	2	2	23	27.0	24.0
33	2	2	24	39.0	35.0
33	2	2	25	24.0	25.0
33	2	2	26	21.0	15.0
33	2	2	27	36.0	33.0
33	2	2	28	17.0	21.0
33	2	2	29	21.0	18.0
33	2	2	30	28.0	23.0
33	2	3	1	35.0	34.0
33	2	3	2	16.0	16.0
33	2	3	3	22.0	18.0
33	2	3	4	24.0	25.0
33	2	3	5	25.0	23.0
33	2	3	6	34.0	32.0
33	2	3	7	40.0	32.0
33	2	3	8	16.0	15.0
33	2	3	9	23.0	22.0
33	2	3	10	35.0	26.0
33	2	3	11	39.0	35.0
33	2	3	12	28.0	27.0
33	2	3	13	13.0	12.0
33	2	3	14	28.0	19.0
33	2	3	15	10.0	10.0
33	2	3	16	21.0	24.0
33	2	3	17	28.0	26.0
33	2	3	18	11.0	10.0
33	2	3	19	16.0	13.0
33	2	3	20	14.0	18.0
33	2	3	21	25.0	27.0
33	2	3	22	29.0	23.0
33	2	3	23	19.0	27.0
33	2	3	24	33.0	28.0
33	2	3	25	35.0	33.0
33	2	3	26	24.0	25.0
33	2	3	27	31.0	30.0
33	2	3	28	14.0	15.0
33	2	3	29	34.0	28.0
33	2	3	30	21.0	17.0
33	2	4	1	33.0	26.0
33	2	4	2	13.0	11.0
33	2	4	3	23.0	22.0
33	2	4	4	34.0	26.0
33	2	4	5	15.0	10.0
33	2	4	6	28.0	27.0
33	2	4	7	28.0	29.0
33	2	4	8	40.0	35.0
33	2	4	9	29.0	26.0
33	2	4	10	15.0	21.0
33	2	4	11	25.0	20.0
33	2	4	12	18.0	22.0
33	2	4	13	27.0	29.0
33	2	4	14	36.0	29.0
33	2	4	15	36.0	34.0
33	2	4	16	13.0	13.0
33	2	4	17	30.0	29.0
33	2	4	18	23.0	20.0
33	2	4	19	19.0	18.0
33	2	4	20	35.0	26.0
33	2	4	21	32.0	26.0
33	2	4	22	40.0	37.0
33	2	4	23	31.0	31.0
33	2	4	24	12.0	11.0
33	2	4	25	24.0	17.0
33	2	4	26	37.0	27.0
33	2	4	27	18.0	18.0
33	2	4	28	18.0	20.0
33	2	4	29	38.0	36.0
33	2	4	30	31.0	29.0
34	1	1	2	13.0	19.0
34	1	1	3	28.0	25.0
34	1	1	4	14.0	13.0
34	1	1	5	10.0	10.0
34	1	1	6	27.0	31.0
34	1	1	7	12.0	10.0
34	1	1	8	21.0	23.0
34	1	1	9	15.0	13.0
34	1	1	10	38.0	36.0
34	1	1	11	21.0	18.0
34	1	1	12	31.0	28.0
34	1	1	13	12.0	10.0
34	1	1	14	18.0	14.0
34	1	1	15	15.0	18.0
34	1	1	16	22.0	27.0
34	1	1	17	13.0	10.0
34	1	1	18	25.0	18.0
34	1	1	19	23.0	25.0
34	1	1	20	40.0	34.0
34	1	1	21	36.0	29.0
34	1	1	22	36.0	34.0
34	1	1	23	18.0	14.0
34	1	1	24	17.0	15.0
34	1	1	25	16.0	10.0
34	1	1	26	13.0	11.0
34	1	1	27	32.0	22.0
34	1	1	28	37.0	32.0
34	1	1	29	11.0	10.0
34	1	1	30	19.0	22.0
34	1	2	1	29.0	25.0
34	1	2	2	20.0	18.0
34	1	2	4	17.0	10.0
34	1	2	5	23.0	17.0
34	1	2	6	36.0	34.0
34	1	2	7	38.0	32.0
34	1	2	8	31.0	18.0
34	1	2	9	24.0	22.0
34	1	2	10	37.0	30.0
34	1	2	12	16.0	10.0
34	1	2	13	32.0	21.0
34	1	2	14	18.0	11.0
34	1	2	15	10.0	10.0
34	1	2	16	15.0	14.0
34	1	2	17	36.0	28.0
34	1	2	18	24.0	20.0
34	1	2	19	39.0	24.0
34	1	2	20	17.0	13.0
34	1	2	21	17.0	12.0
34	1	2	22	14.0	13.0
34	1	2	23	15.0	19.0
34	1	2	24	36.0	27.0
34	1	2	25	29.0	23.0
34	1	2	26	14.0	13.0
34	1	2	27	24.0	21.0
34	1	2	28	25.0	23.0
34	1	2	29	26.0	24.0
34	1	2	30	22.0	16.0
34	1	3	1	30.0	27.0
34	1	3	2	35.0	23.0
34	1	3	3	33.0	23.0
34	1	3	4	19.0	14.0
34	1	3	5	24.0	17.0
34	1	3	6	27.0	22.0
34	1	3	7	29.0	23.0
34	1	3	8	25.0	14.0
34	1	3	9	37.0	22.0
34	1	3	10	39.0	25.0
34	1	3	11	10.0	10.0
34	1	3	12	17.0	13.0
34	1	3	13	38.0	33.0
34	1	3	14	39.0	31.0
34	1	3	15	10.0	10.0
34	1	3	16	16.0	14.0
34	1	3	17	35.0	25.0
34	1	3	18	10.0	10.0
34	1	3	19	31.0	24.0
34	1	3	20	34.0	25.0
34	1	3	21	38.0	25.0
34	1	3	22	18.0	13.0
34	1	3	23	39.0	24.0
34	1	3	24	25.0	20.0
34	1	3	25	34.0	24.0
34	1	3	26	40.0	30.0
34	1	3	27	22.0	13.0
34	1	3	28	22.0	17.0
34	1	3	29	26.0	23.0
34	1	3	30	29.0	18.0
34	1	4	1	32.0	27.0
34	1	4	2	23.0	18.0
34	1	4	3	24.0	19.0
34	1	4	4	23.0	22.0
34	1	4	5	16.0	13.0
34	1	4	6	21.0	20.0
34	1	4	7	15.0	17.0
34	1	4	8	26.0	23.0
34	1	4	9	15.0	14.0
34	1	4	10	31.0	38.0
34	1	4	11	34.0	27.0
34	1	4	12	16.0	16.0
34	1	4	13	22.0	16.0
34	1	4	14	40.0	32.0
34	1	4	15	14.0	11.0
34	1	4	16	24.0	18.0
34	1	4	17	10.0	10.0
34	1	4	18	12.0	11.0
34	1	4	19	25.0	22.0
34	1	4	20	30.0	24.0
34	1	4	21	13.0	10.0
34	1	4	22	36.0	26.0
34	1	4	23	24.0	20.0
34	1	4	24	11.0	16.0
34	1	4	25	30.0	22.0
34	1	4	26	17.0	15.0
34	1	4	27	11.0	12.0
34	1	4	28	31.0	23.0
34	1	4	29	14.0	11.0
34	1	4	30	24.0	22.0
34	2	5	1	38.0	34.0
34	2	5	2	36.0	33.0
34	2	5	3	28.0	27.0
34	2	5	4	25.0	17.0
34	2	5	5	25.0	21.0
34	2	5	6	13.0	10.0
34	2	5	7	36.0	36.0
34	2	5	8	23.0	19.0
34	2	5	9	38.0	34.0
34	2	5	10	20.0	12.0
34	2	5	11	30.0	26.0
34	2	5	12	19.0	16.0
34	2	5	13	29.0	26.0
34	2	5	14	32.0	31.0
34	2	5	15	16.0	16.0
34	2	5	16	37.0	37.0
34	2	5	17	11.0	10.0
34	2	5	18	13.0	11.0
34	2	5	19	14.0	15.0
34	2	5	20	19.0	20.0
34	2	5	21	30.0	28.0
34	2	5	22	24.0	18.0
34	2	5	23	13.0	13.0
34	2	5	24	25.0	19.0
34	2	5	25	17.0	15.0
34	2	5	26	21.0	19.0
34	2	5	27	38.0	32.0
34	2	5	28	15.0	13.0
34	2	5	29	15.0	15.0
34	2	5	30	15.0	15.0
34	2	6	1	23.0	19.0
34	2	6	2	38.0	34.0
34	2	6	3	26.0	23.0
34	2	6	4	35.0	31.0
34	2	6	5	28.0	24.0
34	2	6	6	14.0	18.0
34	2	6	7	30.0	25.0
34	2	6	8	39.0	33.0
34	2	6	9	18.0	18.0
34	2	6	10	17.0	12.0
34	2	6	11	14.0	12.0
34	2	6	12	19.0	18.0
34	2	6	13	17.0	16.0
34	2	6	14	26.0	25.0
34	2	6	15	28.0	30.0
34	2	6	16	40.0	35.0
34	2	6	17	37.0	36.0
34	2	6	18	32.0	29.0
34	2	6	19	39.0	38.0
34	2	6	20	15.0	14.0
34	2	6	21	33.0	25.0
34	2	6	22	23.0	22.0
34	2	6	23	16.0	18.0
34	2	6	24	32.0	32.0
34	2	6	25	12.0	12.0
34	2	6	26	24.0	24.0
34	2	6	27	27.0	32.0
34	2	6	28	12.0	10.0
34	2	6	29	13.0	13.0
34	2	6	30	21.0	21.0
34	2	7	1	40.0	36.0
34	2	7	2	16.0	17.0
34	2	7	3	37.0	33.0
34	2	7	4	36.0	30.0
34	2	7	5	15.0	12.0
34	2	7	6	23.0	25.0
34	2	7	7	21.0	20.0
34	2	7	8	24.0	23.0
34	2	7	9	33.0	26.0
34	2	7	10	20.0	21.0
34	2	7	11	32.0	25.0
34	2	7	12	29.0	28.0
34	2	7	13	18.0	21.0
34	2	7	14	10.0	10.0
34	2	7	15	15.0	11.0
34	2	7	16	40.0	37.0
34	2	7	17	36.0	34.0
34	2	7	18	26.0	24.0
34	2	7	19	31.0	26.0
34	2	7	20	17.0	17.0
34	2	7	21	27.0	21.0
34	2	7	22	33.0	22.0
34	2	7	23	21.0	16.0
34	2	7	24	28.0	20.0
34	2	7	25	30.0	23.0
34	2	7	26	13.0	13.0
34	2	7	27	24.0	29.0
34	2	7	28	25.0	25.0
34	2	7	29	14.0	12.0
34	2	7	30	33.0	31.0
34	2	8	1	34.0	27.0
34	2	8	2	37.0	31.0
34	2	8	3	19.0	16.0
34	2	8	4	22.0	20.0
34	2	8	5	11.0	10.0
34	2	8	6	23.0	23.0
34	2	8	7	33.0	30.0
34	2	8	8	38.0	36.0
34	2	8	9	22.0	25.0
34	2	8	10	22.0	22.0
34	2	8	11	20.0	19.0
34	2	8	12	29.0	22.0
34	2	8	13	40.0	33.0
34	2	8	14	15.0	15.0
34	2	8	15	15.0	13.0
34	2	8	16	29.0	24.0
34	2	8	17	38.0	30.0
34	2	8	18	35.0	29.0
34	2	8	19	10.0	10.0
34	2	8	20	17.0	12.0
34	2	8	21	19.0	21.0
34	2	8	23	25.0	26.0
34	2	8	24	17.0	15.0
34	2	8	25	28.0	26.0
34	2	8	26	22.0	20.0
34	2	8	27	22.0	24.0
34	2	8	28	40.0	35.0
34	2	8	29	35.0	29.0
34	2	8	30	36.0	30.0
35	1	5	1	35.0	30.0
35	1	5	2	36.0	31.0
35	1	5	3	16.0	17.0
35	1	5	4	26.0	28.0
35	1	5	5	14.0	15.0
35	1	5	6	27.0	25.0
35	1	5	7	38.0	32.0
35	1	5	8	28.0	27.0
35	1	5	9	21.0	22.0
35	1	5	10	16.0	16.0
35	1	5	11	11.0	12.0
35	1	5	12	10.0	10.0
35	1	5	13	40.0	36.0
35	1	5	14	21.0	29.0
35	1	5	15	14.0	17.0
35	1	5	16	20.0	21.0
35	1	5	17	30.0	29.0
35	1	5	18	23.0	19.0
35	1	5	19	40.0	34.0
35	1	5	20	25.0	21.0
35	1	5	21	40.0	39.0
35	1	5	22	26.0	24.0
35	1	5	23	38.0	33.0
35	1	5	24	26.0	22.0
35	1	5	25	16.0	18.0
35	1	5	26	14.0	17.0
35	1	5	27	18.0	20.0
35	1	5	28	30.0	31.0
35	1	5	29	36.0	35.0
35	1	5	30	10.0	14.0
35	1	6	1	31.0	22.0
35	1	6	2	29.0	23.0
35	1	6	3	18.0	17.0
35	1	6	4	31.0	28.0
35	1	6	5	40.0	30.0
35	1	6	6	25.0	25.0
35	1	6	7	19.0	21.0
35	1	6	8	25.0	22.0
35	1	6	9	19.0	20.0
35	1	6	10	29.0	34.0
35	1	6	11	33.0	26.0
35	1	6	12	16.0	12.0
35	1	6	13	34.0	25.0
35	1	6	14	30.0	28.0
35	1	6	15	28.0	26.0
35	1	6	16	28.0	29.0
35	1	6	18	27.0	21.0
35	1	6	19	13.0	16.0
35	1	6	20	22.0	22.0
35	1	6	21	33.0	30.0
35	1	6	22	27.0	30.0
35	1	6	23	22.0	19.0
35	1	6	24	21.0	23.0
35	1	6	25	19.0	15.0
35	1	6	26	14.0	16.0
35	1	6	27	32.0	29.0
35	1	6	28	13.0	16.0
35	1	6	29	16.0	17.0
35	1	6	30	34.0	33.0
35	1	7	1	20.0	15.0
35	1	7	2	33.0	27.0
35	1	7	3	10.0	10.0
35	1	7	4	39.0	33.0
35	1	7	5	25.0	23.0
35	1	7	6	26.0	22.0
35	1	7	7	13.0	14.0
35	1	7	8	24.0	24.0
35	1	7	9	19.0	23.0
35	1	7	10	28.0	33.0
35	1	7	11	15.0	20.0
35	1	7	12	30.0	37.0
35	1	7	13	16.0	17.0
35	1	7	14	33.0	37.0
35	1	7	15	39.0	40.0
35	1	7	16	12.0	12.0
35	1	7	17	31.0	34.0
35	1	7	18	37.0	38.0
35	1	7	19	20.0	26.0
35	1	7	20	24.0	28.0
35	1	7	21	25.0	31.0
35	1	7	22	33.0	34.0
35	1	7	23	11.0	12.0
35	1	7	24	13.0	17.0
35	1	7	25	30.0	33.0
35	1	7	26	24.0	30.0
35	1	7	27	13.0	16.0
35	1	7	28	22.0	28.0
35	1	7	29	37.0	39.0
35	1	7	30	30.0	28.0
35	1	8	1	17.0	19.0
35	1	8	2	25.0	26.0
35	1	8	3	21.0	23.0
35	1	8	4	20.0	22.0
35	1	8	5	26.0	28.0
35	1	8	6	24.0	28.0
35	1	8	7	25.0	26.0
35	1	8	8	23.0	24.0
35	1	8	9	30.0	29.0
35	1	8	10	26.0	29.0
35	1	8	11	12.0	14.0
35	1	8	12	39.0	32.0
35	1	8	13	20.0	23.0
35	1	8	14	37.0	35.0
35	1	8	15	27.0	30.0
35	1	8	16	34.0	33.0
35	1	8	17	24.0	25.0
35	1	8	18	27.0	24.0
35	1	8	19	22.0	29.0
35	1	8	20	26.0	27.0
35	1	8	21	10.0	11.0
35	1	8	22	11.0	12.0
35	1	8	23	28.0	33.0
35	1	8	24	12.0	18.0
35	1	8	25	28.0	31.0
35	1	8	26	33.0	37.0
35	1	8	27	17.0	23.0
35	1	8	28	25.0	26.0
35	1	8	29	39.0	40.0
35	1	8	30	36.0	39.0
35	2	1	1	29.0	26.0
35	2	1	2	20.0	19.0
35	2	1	3	10.0	10.0
35	2	1	4	23.0	22.0
35	2	1	5	39.0	30.0
35	2	1	6	30.0	32.0
35	2	1	7	30.0	34.0
35	2	1	9	27.0	29.0
35	2	1	10	13.0	15.0
35	2	1	11	24.0	18.0
35	2	1	12	10.0	10.0
35	2	1	13	25.0	31.0
35	2	1	14	29.0	36.0
35	2	1	15	19.0	22.0
35	2	1	16	21.0	22.0
35	2	1	17	10.0	12.0
35	2	1	18	19.0	21.0
35	2	1	19	12.0	14.0
35	2	1	20	38.0	39.0
35	2	1	21	25.0	36.0
35	2	1	22	27.0	33.0
35	2	1	23	32.0	28.0
35	2	1	24	34.0	31.0
35	2	1	25	19.0	21.0
35	2	1	26	17.0	19.0
35	2	1	27	11.0	10.0
35	2	1	28	20.0	26.0
35	2	1	29	20.0	25.0
35	2	1	30	14.0	18.0
35	2	2	1	19.0	19.0
35	2	2	2	27.0	22.0
35	2	2	3	38.0	30.0
35	2	2	4	38.0	34.0
35	2	2	5	26.0	32.0
35	2	2	6	30.0	29.0
35	2	2	7	11.0	11.0
35	2	2	8	34.0	31.0
35	2	2	9	12.0	13.0
35	2	2	10	12.0	12.0
35	2	2	11	10.0	10.0
35	2	2	12	15.0	16.0
35	2	2	13	25.0	24.0
35	2	2	14	37.0	39.0
35	2	2	15	13.0	16.0
35	2	2	16	31.0	32.0
35	2	2	17	33.0	34.0
35	2	2	18	14.0	14.0
35	2	2	19	36.0	31.0
35	2	2	20	38.0	40.0
35	2	2	21	15.0	18.0
35	2	2	22	25.0	25.0
35	2	2	23	25.0	31.0
35	2	2	24	24.0	30.0
35	2	2	25	12.0	17.0
35	2	2	26	39.0	34.0
35	2	2	27	31.0	32.0
35	2	2	28	12.0	18.0
35	2	2	29	10.0	10.0
35	2	2	30	36.0	38.0
35	2	3	1	14.0	18.0
35	2	3	2	11.0	14.0
35	2	3	3	14.0	14.0
35	2	3	4	26.0	21.0
35	2	3	5	15.0	18.0
35	2	3	6	23.0	22.0
35	2	3	7	23.0	26.0
35	2	3	8	23.0	27.0
35	2	3	9	19.0	22.0
35	2	3	10	12.0	18.0
35	2	3	11	15.0	16.0
35	2	3	12	17.0	20.0
35	2	3	13	40.0	38.0
35	2	3	15	34.0	40.0
35	2	3	16	18.0	19.0
35	2	3	17	25.0	30.0
35	2	3	18	27.0	32.0
35	2	3	19	35.0	35.0
35	2	3	20	38.0	37.0
35	2	3	21	13.0	12.0
35	2	3	22	39.0	37.0
35	2	3	23	18.0	21.0
35	2	3	24	34.0	31.0
35	2	3	25	16.0	27.0
35	2	3	26	21.0	29.0
35	2	3	27	20.0	25.0
35	2	3	28	39.0	36.0
35	2	3	29	23.0	30.0
35	2	3	30	39.0	37.0
35	2	4	1	28.0	25.0
35	2	4	2	15.0	18.0
35	2	4	3	18.0	19.0
35	2	4	4	29.0	30.0
35	2	4	5	36.0	33.0
35	2	4	6	32.0	34.0
35	2	4	7	25.0	29.0
35	2	4	8	37.0	36.0
35	2	4	9	31.0	30.0
35	2	4	10	23.0	24.0
35	2	4	11	11.0	21.0
35	2	4	12	25.0	27.0
35	2	4	13	31.0	26.0
35	2	4	14	35.0	33.0
35	2	4	15	17.0	18.0
35	2	4	16	14.0	17.0
35	2	4	17	25.0	26.0
35	2	4	18	23.0	27.0
35	2	4	19	14.0	19.0
35	2	4	20	15.0	19.0
35	2	4	21	12.0	17.0
35	2	4	22	14.0	15.0
35	2	4	23	18.0	23.0
35	2	4	24	11.0	16.0
35	2	4	25	16.0	21.0
35	2	4	26	38.0	33.0
35	2	4	27	25.0	29.0
35	2	4	28	39.0	38.0
35	2	4	29	30.0	29.0
